Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Imp:9,,,,1,unclassified
ImpArithFail.v,,,,1,unclassified
IMPMemory.handle_amem_sound,,,,1,unclassified
in-depth,,,,1,unclassified
industrial-strength,,,,1,unclassified
Informatik,,,,1,unclassified
inter-domain,,,,1,unclassified
interpreter's,,,,1,unclassified
intra-functional,,,,1,unclassified
intuitionniste,,,,1,unclassified
ITP,,,,1,unclassified
ITree.bind,,,,1,unclassified
Jianzhou,,,,1,unclassified
Jieung,,,,1,unclassified
Jif,,,,1,unclassified
JK,,,,1,unclassified
join-with,,,,1,unclassified
Js1,,,,1,unclassified
Js2,,,,1,unclassified
Jx,,,,1,unclassified
Kaliszyk,,,,1,unclassified
Kaseorg,,,,1,unclassified
Key-Value,,,,1,unclassified
Kwangkeun,,,,1,unclassified
Laporte,,,,1,unclassified
Leibniz-Zentrum,,,,1,unclassified
Lennart,,,,1,unclassified
library-provided,,,,1,unclassified
library-side,,,,1,unclassified
libraryprovided,,,,1,unclassified
LIPIcs,,,,1,unclassified
Liron,,,,1,unclassified
LLVM's,,,,1,unclassified
LNCS,,,,1,unclassified
logique,,,,1,unclassified
M.K,,,,1,unclassified
Maciej,,,,1,unclassified
Malecha,,,,1,unclassified
Mansky,,,,1,unclassified
Mauborgne,,,,1,unclassified
McBride's,,,,1,unclassified
measure_N,,,,1,unclassified
mecanisee,,,,1,unclassified
Might's,,,,1,unclassified
Milius,,,,1,unclassified
Mitsu,,,,1,unclassified
modularity--independent,,,,1,unclassified
Monniaux's,,,,1,unclassified
Mumbai,,,,1,unclassified
Myreen,,,,1,unclassified
Nagarakatte,,,,1,unclassified
natmeasure_N,,,,1,unclassified
non-constructivity,,,,1,unclassified
non-executable,,,,1,unclassified
non-failing,,,,1,unclassified
non-infinite,,,,1,unclassified
non-mechanized,,,,1,unclassified
non-observable,,,,1,unclassified
non-well-founded,,,,1,unclassified
non-zero,,,,1,unclassified
Norrish,,,,1,unclassified
num_binary_sound,,,,1,unclassified
num_unary_sound,,,,1,unclassified
OK:T,,,,1,unclassified
OK:U,,,,1,unclassified
Okada,,,,1,unclassified
one-liners,,,,1,unclassified
OOPSLA1,,,,1,unclassified
over-approximates,,,,1,unclassified
over-approximation,,,,1,unclassified
Palmskog,,,,1,unclassified
paper-proved,,,,1,unclassified
pelse,,,,1,unclassified
pen-and-paper,,,,1,unclassified
Phuc,,,,1,unclassified
Piessens,,,,1,unclassified
post-processing,,,,1,unclassified
pre-certified,,,,1,unclassified
preservation-through-handling,,,,1,unclassified
program.10,,,,1,unclassified
pthen,,,,1,unclassified
Rajamani,,,,1,unclassified
Ramana,,,,1,unclassified
real-world,,,,1,unclassified
